20736
12 12 12 12
1 2 8 12 -0.00000000 -0.00000000
1 2 9 1 -0.00000000 0.00000000
1 2 9 2 -0.00000001 -0.00000005
1 2 9 3 -0.00000000 0.00000000
1 2 9 4 0.00000005 -0.00000006
1 2 9 5 0.00000000 0.00000000
1 2 9 6 0.00000009 0.00000004
1 2 9 7 -0.00000000 -0.00000000
1 2 9 8 -0.00000000 -0.00000000
1 2 9 9 -0.00000000 0.00000000
1 2 9 10 0.00013220 0.00000074
1 2 9 11 0.00000000 0.00000000
1 2 9 12 -0.00000000 0.00000000
1 2 10 1 -0.00000000 0.00000002
1 2 10 2 -0.00000000 0.00000000
1 2 10 3 0.00000003 0.00000004
1 2 10 4 -0.00000000 0.00000000
1 2 10 5 -0.00066400 0.00025901
1 2 10 6 -0.00000000 -0.00000000
1 2 10 7 0.00000003 -0.00000010
1 2 10 8 0.00000000 -0.00000000
1 2 10 9 0.04320091 0.00024125
1 2 10 10 -0.00000000 0.00000000
1 2 10 11 -0.00000001 -0.00000000
1 2 10 12 -0.00000000 -0.00000000
1 2 11 1 0.00000000 -0.00000000
1 2 11 2 -0.00000003 0.00000010
1 2 11 3 0.00000000 -0.00000000
1 2 11 4 -0.00000490 0.00000194
1 2 11 5 0.00000000 0.00000000
1 2 11 6 0.00000025 0.00000033
1 2 11 7 -0.00000000 0.00000000
1 2 11 8 0.00000002 -0.00000006
1 2 11 9 0.00000000 -0.00000000
1 2 11 10 -0.00000002 -0.00000001
1 2 11 11 0.00000000 0.00000000
1 2 11 12 0.00012766 -0.00000071
1 2 12 1 -0.00000001 -0.00000004
1 2 12 2 -0.00000000 0.00000000
1 2 12 3 -0.00122978 -0.00048351
1 2 12 4 -0.00000000 -0.00000000
1 2 12 5 -0.00000024 0.00000032
1 2 12 6 -0.00000000 -0.00000000
1 2 12 7 -0.00000002 -0.00000007
1 2 12 8 0.00000000 0.00000000
1 2 12 9 0.00000002 -0.00000001
1 2 12 10 0.00000000 -0.00000000
1 2 12 11 0.03893426 -0.00021702
1 2 12 12 0.00000000 0.00000000
1 3 1 1 0.00000003 0.00000004
1 3 1 2 0.00000000 -0.00000000
1 3 1 3 0.11565749 -0.00000000
1 3 1 4 -0.00000000 0.00000000
1 3 1 5 0.00000004 -0.00000014
1 3 1 6 -0.00000000 -0.00000000
1 3 1 7 -0.00000012 -0.00000015
1 3 1 8 -0.00000000 -0.00000000
1 3 1 9 -0.00000011 0.00000014
1 3 1 10 -0.00000000 -0.00000000
1 3 1 11 -0.00122707 0.00049036
1 3 1 12 -0.00000000 0.00000000
1 3 2 1 0.00000000 -0.00000000
1 3 2 2 0.00000000 -0.00000000
1 3 2 3 -0.00000000 -0.00000000
1 3 2 4 0.00000000 -0.00000000
1 3 2 5 -0.00000000 0.00000000
1 3 2 6 0.00000000 0.00000000
1 3 2 7 -0.00000000 -0.00000000
1 3 2 8 0.00000000 0.00000000
1 3 2 9 -0.00000000 0.00000000
1 3 2 10 -0.00000000 0.00000000
1 3 2 11 0.00000000 -0.00000000
1 3 2 12 -0.00000000 0.00000000
1 3 3 1 0.35482111 0.00000000
1 3 3 2 -0.00000000 0.00000000
1 3 3 3 -0.00000006 0.00000008
1 3 3 4 0.00000000 -0.00000000
1 3 3 5 -0.00000009 -0.00000012
1 3 3 6 0.00000000 -0.00000000
1 3 3 7 -0.03048143 0.00007095
1 3 3 8 0.00000000 0.00000000
1 3 3 9 -0.00000001 -0.00000004
1 3 3 10 -0.00000000 -0.00000000
1 3 3 11 -0.00000004 0.00000013
1 3 3 12 -0.00000000 0.00000000
1 3 4 1 -0.00000000 0.00000000
1 3 4 2 0.00000000 -0.00000000
1 3 4 3 0.00000000 -0.00000000
1 3 4 4 -0.00000000 0.00000000
1 3 4 5 -0.00000000 0.00000000
1 3 4 6 -0.00000000 -0.00000000
1 3 4 7 -0.00000000 0.00000000
1 3 4 8 -0.00000000 0.00000000
1 3 4 9 -0.00000000 0.00000000
1 3 4 10 -0.00000000 -0.00000000
1 3 4 11 0.00000000 0.00000000
1 3 4 12 -0.00000000 -0.00000000
1 3 5 1 -0.00000001 0.00000002
1 3 5 2 -0.00000000 0.00000000
1 3 5 3 0.00000019 0.00000024
1 3 5 4 -0.00000000 0.00000000
1 3 5 5 -0.00371133 0.00153003
1 3 5 6 -0.00000000 -0.00000000
1 3 5 7 0.00000000 -0.00000001
1 3 5 8 0.00000000 0.00000000
1 3 5 9 0.05865157 -0.00079340
1 3 5 10 -0.00000000 0.00000000
1 3 5 11 -0.00000002 -0.00000001
1 3 5 12 -0.00000000 -0.00000000
1 3 6 1 -0.00000000 -0.00000000
1 3 6 2 0.00000000 0.00000000
1 3 6 3 0.00000000 -0.00000000
1 3 6 4 -0.00000000 -0.00000000
1 3 6 5 -0.00000000 -0.00000000
1 3 6 6 -0.00000000 0.00000000
1 3 6 7 -0.00000000 0.00000000
1 3 6 8 0.00000000 -0.00000000
1 3 6 9 -0.00000000 -0.00000000
1 3 6 10 0.00000000 -0.00000000
1 3 6 11 -0.00000000 -0.00000000
1 3 6 12 -0.00000000 -0.00000000
1 3 7 1 0.00000016 0.00000020
1 3 7 2 -0.00000000 -0.00000000
1 3 7 3 0.02856991 -0.00006650
1 3 7 4 -0.00000000 0.00000000
1 3 7 5 -0.00000004 0.00000015
1 3 7 6 -0.00000000 0.00000000
1 3 7 7 0.00000002 0.00000003
1 3 7 8 0.00000000 0.00000000
1 3 7 9 0.00000000 -0.00000000
1 3 7 10 0.00000000 0.00000000
1 3 7 11 0.00467429 -0.00188057
1 3 7 12 0.00000000 -0.00000000
1 3 8 1 -0.00000000 0.00000000
1 3 8 2 0.00000000 0.00000000
1 3 8 3 0.00000000 0.00000000
1 3 8 4 -0.00000000 0.00000000
1 3 8 5 0.00000000 0.00000000
1 3 8 6 -0.00000000 -0.00000000
1 3 8 7 0.00000000 0.00000000
1 3 8 8 -0.00000000 -0.00000000
1 3 8 9 0.00000000 -0.00000000
1 3 8 10 0.00000000 -0.00000000
1 3 8 11 -0.00000000 0.00000000
1 3 8 12 0.00000000 -0.00000000
1 3 9 1 0.00000002 -0.00000003
1 3 9 2 -0.00000000 0.00000000
1 3 9 3 -0.00000001 -0.00000003
1 3 9 4 -0.00000000 0.00000000
1 3 9 5 0.09997590 -0.00135242
1 3 9 6 -0.00000000 -0.00000000
1 3 9 7 -0.00000005 0.00000007
1 3 9 8 0.00000000 -0.00000000
1 3 9 9 0.00557124 0.00212236
1 3 9 10 0.00000000 -0.00000000
1 3 9 11 0.00000010 0.00000012
1 3 9 12 -0.00000000 -0.00000000
1 3 10 1 -0.00000000 -0.00000000
1 3 10 2 -0.00000000 0.00000000
1 3 10 3 -0.00000000 -0.00000000
1 3 10 4 -0.00000000 -0.00000000
1 3 10 5 -0.00000000 -0.00000000
1 3 10 6 0.00000000 -0.00000000
1 3 10 7 -0.00000000 0.00000000
1 3 10 8 0.00000000 -0.00000000
1 3 10 9 0.00000000 -0.00000000
1 3 10 10 0.00000000 -0.00000000
1 3 10 11 0.00000000 0.00000000
1 3 10 12 0.00000000 0.00000000
1 3 11 1 -0.00462235 0.00184718
1 3 11 2 0.00000000 -0.00000000
1 3 11 3 0.00000000 -0.00000000
1 3 11 4 0.00000000 0.00000000
1 3 11 5 0.00000002 0.00000001
1 3 11 6 -0.00000000 -0.00000000
1 3 11 7 0.00462111 -0.00185917
1 3 11 8 -0.00000000 0.00000000
1 3 11 9 -0.00000017 -0.00000022
1 3 11 10 0.00000000 0.00000000
1 3 11 11 -0.00000000 -0.00000001
1 3 11 12 -0.00000000 0.00000000
1 3 12 1 -0.00000000 0.00000000
1 3 12 2 0.00000000 0.00000000
1 3 12 3 -0.00000000 0.00000000
1 3 12 4 -0.00000000 -0.00000000
1 3 12 5 0.00000000 0.00000000
1 3 12 6 0.00000000 -0.00000000
1 3 12 7 -0.00000000 -0.00000000
1 3 12 8 0.00000000 0.00000000
1 3 12 9 -0.00000000 -0.00000000
1 3 12 10 0.00000000 0.00000000
1 3 12 11 -0.00000000 0.00000000
1 3 12 12 -0.00000000 -0.00000000
1 4 1 1 0.00000000 0.00000000
1 4 1 2 0.00000007 -0.00000009
1 4 1 3 -0.00000000 -0.00000000
1 4 1 4 0.00018108 0.00000000
1 4 1 5 -0.00000000 -0.00000000
1 4 1 6 -0.00000000 -0.00000002
1 4 1 7 -0.00000000 0.00000000
1 4 1 8 -0.00000007 0.00000009
1 4 1 9 -0.00000000 -0.00000000
1 4 1 10 0.00000025 0.00000034
1 4 1 11 -0.00000000 0.00000000
1 4 1 12 -0.00000491 -0.00000191
1 4 2 1 0.00000003 -0.00000004
1 4 2 2 -0.00000000 0.00000000
1 4 2 3 -0.00000001 -0.00000004
1 4 2 4 -0.00000000 0.00000000
1 4 2 5 0.11234933 -0.00061234
1 4 2 6 -0.00000000 -0.00000000
1 4 2 7 -0.00000009 0.00000012
1 4 2 8 0.00000000 -0.00000000
1 4 2 9 0.00387865 0.00151356
1 4 2 10 0.00000000 -0.00000000
1 4 2 11 0.00000015 0.00000020
1 4 2 12 -0.00000000 -0.00000000
1 4 3 1 -0.00000000 -0.00000000
1 4 3 2 0.00000001 0.00000002
1 4 3 3 -0.00000000 -0.00000000
1 4 3 4 0.00000007 -0.00000009
1 4 3 5 -0.00000000 -0.00000000
1 4 3 6 -0.00000142 -0.00000057
1 4 3 7 -0.00000000 0.00000000
1 4 3 8 -0.00000001 -0.00000002
1 4 3 9 -0.00000000 0.00000000
1 4 3 10 0.00018479 0.00000252
1 4 3 11 0.00000000 -0.00000000
1 4 3 12 -0.00000000 0.00000000
1 4 4 1 0.35482111 0.00000000
1 4 4 2 -0.00000000 0.00000000
1 4 4 3 -0.00000006 0.00000008
1 4 4 4 -0.00000000 -0.00000000
1 4 4 5 -0.00000009 -0.00000012
1 4 4 6 0.00000000 -0.00000000
1 4 4 7 -0.03048143 0.00007095
1 4 4 8 0.00000000 -0.00000000
1 4 4 9 -0.00000001 -0.00000004
1 4 4 10 -0.00000000 -0.00000000
1 4 4 11 -0.00000004 0.00000013
1 4 4 12 0.00000000 0.00000000
1 4 5 1 -0.00000000 -0.00000000
1 4 5 2 0.00000071 -0.00000000
1 4 5 3 -0.00000000 0.00000000
1 4 5 4 -0.00000000 -0.00000000
1 4 5 5 -0.00000000 0.00000000
1 4 5 6 0.00000000 -0.00000000
1 4 5 7 0.00000000 -0.00000000
1 4 5 8 0.00008815 -0.00000027
1 4 5 9 -0.00000000 -0.00000000
1 4 5 10 -0.00000000 0.00000000
1 4 5 11 0.00000000 -0.00000000
1 4 5 12 -0.00000000 -0.00000001
1 4 6 1 -0.00000001 -0.00000002
1 4 6 2 0.00000000 -0.00000000
1 4 6 3 0.00236542 0.00095230
1 4 6 4 0.00000000 0.00000000
1 4 6 5 0.00000019 -0.00000025
1 4 6 6 0.00000000 0.00000000
1 4 6 7 0.00000001 0.00000005
1 4 6 8 -0.00000000 -0.00000000
1 4 6 9 0.00000000 -0.00000000
1 4 6 10 -0.00000000 0.00000000
1 4 6 11 -0.05571090 -0.00014273
1 4 6 12 -0.00000000 -0.00000000
1 4 7 1 -0.00000000 -0.00000000
1 4 7 2 -0.00000000 0.00000000
1 4 7 3 0.00000000 -0.00000000
1 4 7 4 -0.00008229 0.00000019
1 4 7 5 0.00000000 0.00000000
1 4 7 6 -0.00000000 -0.00000000
1 4 7 7 0.00000000 -0.00000000
1 4 7 8 0.00000004 -0.00000005
1 4 7 9 0.00000000 -0.00000000
1 4 7 10 -0.00000012 -0.00000016
1 4 7 11 -0.00000000 -0.00000000
1 4 7 12 0.00000212 0.00000082
1 4 8 1 0.00000015 -0.00000020
1 4 8 2 0.00000000 -0.00000000
1 4 8 3 0.00000002 0.00000007
1 4 8 4 -0.00000000 -0.00000000
1 4 8 5 0.02807811 -0.00008721
1 4 8 6 0.00000000 -0.00000000
1 4 8 7 0.00000002 -0.00000003
1 4 8 8 -0.00000000 0.00000000
1 4 8 9 0.00024311 0.00009552
1 4 8 10 -0.00000000 -0.00000000
1 4 8 11 -0.00000001 -0.00000001
1 4 8 12 0.00000000 0.00000000
1 4 9 1 -0.00000000 -0.00000000
1 4 9 2 -0.00000374 -0.00000146
1 4 9 3 -0.00000000 0.00000000
1 4 9 4 -0.00000000 -0.00000000
1 4 9 5 -0.00000000 -0.00000000
1 4 9 6 -0.00000000 0.00000000
1 4 9 7 0.00000000 -0.00000000
1 4 9 8 0.00000124 0.00000049
1 4 9 9 -0.00000000 0.00000000
1 4 9 10 0.00000005 -0.00000007
1 4 9 11 -0.00000000 -0.00000000
1 4 9 12 0.00000000 -0.00000000
1 4 10 1 0.00000002 0.00000003
1 4 10 2 0.00000000 -0.00000000
1 4 10 3 0.10299831 0.00140710
1 4 10 4 -0.00000000 0.00000000
1 4 10 5 0.00000002 -0.00000009
1 4 10 6 -0.00000000 -0.00000000
1 4 10 7 -0.00000006 -0.00000009
1 4 10 8 -0.00000000 0.00000000
1 4 10 9 -0.00000007 0.00000009
1 4 10 10 -0.00000000 0.00000000
1 4 10 11 0.00002072 -0.00000795
1 4 10 12 -0.00000000 0.00000000
1 4 11 1 0.00000000 -0.00000000
1 4 11 2 0.00000025 0.00000033
1 4 11 3 0.00000000 -0.00000000
1 4 11 4 -0.00000001 0.00000004
1 4 11 5 0.00000000 -0.00000000
1 4 11 6 -0.00006328 -0.00000016
1 4 11 7 -0.00000000 0.00000000
1 4 11 8 -0.00000012 -0.00000016
1 4 11 9 0.00000000 -0.00000000
1 4 11 10 -0.00000677 0.00000260
1 4 11 11 -0.00000000 -0.00000000
1 4 11 12 -0.00000001 0.00000002
1 4 12 1 -0.00463773 -0.00180820
1 4 12 2 -0.00000000 0.00000000
1 4 12 3 -0.00000001 0.00000001
1 4 12 4 -0.00000000 0.00000000
1 4 12 5 0.00000000 0.00000000
1 4 12 6 -0.00000000 0.00000000
1 4 12 7 -0.00029623 -0.00011470
1 4 12 8 -0.00000000 -0.00000000
1 4 12 9 0.00000000 -0.00000000
1 4 12 10 0.00000000 -0.00000000
1 4 12 11 0.00000018 -0.00000023
1 4 12 12 -0.00000000 -0.00000000
1 5 1 1 0.00000036 -0.00000047
1 5 1 2 -0.00000000 0.00000000
1 5 1 3 0.00000004 0.00000013
1 5 1 4 -0.00000000 0.00000000
1 5 1 5 0.10966689 0.00000000
1 5 1 6 -0.00000000 -0.00000000
1 5 1 7 -0.00000025 0.00000033
1 5 1 8 0.00000000 -0.00000000
1 5 1 9 -0.00066254 -0.00026271
1 5 1 10 0.00000000 -0.00000000
1 5 1 11 0.00000015 0.00000020
1 5 1 12 -0.00000000 -0.00000000
1 5 2 1 -0.00000000 -0.00000000
1 5 2 2 0.00000000 0.00000000
1 5 2 3 -0.00000000 -0.00000000
1 5 2 4 0.00000000 0.00000000
1 5 2 5 -0.00000000 0.00000000
1 5 2 6 -0.00000000 0.00000000
1 5 2 7 0.00000000 0.00000000
1 5 2 8 0.00000000 -0.00000000
1 5 2 9 0.00000000 0.00000000
1 5 2 10 -0.00000000 -0.00000000
1 5 2 11 0.00000000 0.00000000
1 5 2 12 0.00000000 -0.00000000
1 5 3 1 -0.00000001 -0.00000002
1 5 3 2 -0.00000000 -0.00000000
1 5 3 3 0.00235996 0.00096573
1 5 3 4 -0.00000000 0.00000000
1 5 3 5 0.00000019 -0.00000025
1 5 3 6 0.00000000 0.00000000
1 5 3 7 0.00000001 0.00000005
1 5 3 8 0.00000000 -0.00000000
1 5 3 9 0.00000000 -0.00000000
1 5 3 10 -0.00000000 0.00000000
1 5 3 11 -0.05570919 -0.00045948
1 5 3 12 0.00000000 -0.00000000
1 5 4 1 -0.00000000 -0.00000000
1 5 4 2 -0.00000000 0.00000000
1 5 4 3 -0.00000000 -0.00000000
1 5 4 4 -0.00000000 -0.00000000
1 5 4 5 -0.00000000 -0.00000000
1 5 4 6 -0.00000000 -0.00000000
1 5 4 7 -0.00000000 0.00000000
1 5 4 8 0.00000000 -0.00000000
1 5 4 9 -0.00000000 -0.00000000
1 5 4 10 -0.00000000 -0.00000000
1 5 4 11 -0.00000000 -0.00000000
1 5 4 12 0.00000000 -0.00000000
1 5 5 1 0.36084685 -0.00000000
1 5 5 2 -0.00000000 0.00000000
1 5 5 3 0.00000009 -0.00000012
1 5 5 4 0.00000000 0.00000000
1 5 5 5 0.00000005 0.00000007
1 5 5 6 0.00000000 -0.00000000
1 5 5 7 -0.03480925 0.00008102
1 5 5 8 0.00000000 -0.00000000
1 5 5 9 0.00000002 0.00000006
1 5 5 10 -0.00000000 0.00000000
1 5 5 11 0.00000002 -0.00000008
1 5 5 12 -0.00000000 0.00000000
1 5 6 1 -0.00000000 -0.00000000
1 5 6 2 0.00000000 0.00000000
1 5 6 3 0.00000000 0.00000000
1 5 6 4 0.00000000 -0.00000000
1 5 6 5 0.00000000 -0.00000000
1 5 6 6 0.00000000 0.00000000
1 5 6 7 0.00000000 0.00000000
1 5 6 8 -0.00000000 -0.00000000
1 5 6 9 0.00000000 -0.00000000
1 5 6 10 0.00000000 0.00000000
1 5 6 11 0.00000000 -0.00000000
1 5 6 12 -0.00000000 0.00000000
1 5 7 1 -0.00000015 0.00000020
1 5 7 2 -0.00000000 -0.00000000
1 5 7 3 -0.00000002 -0.00000008
1 5 7 4 -0.00000000 -0.00000000
1 5 7 5 0.03269338 -0.00007610
1 5 7 6 -0.00000000 -0.00000000
1 5 7 7 0.00000016 -0.00000022
1 5 7 8 -0.00000000 0.00000000
1 5 7 9 0.00442633 0.00174322
1 5 7 10 -0.00000000 -0.00000000
1 5 7 11 -0.00000011 -0.00000015
1 5 7 12 0.00000000 0.00000000
1 5 8 1 0.00000000 -0.00000000
1 5 8 2 0.00000000 -0.00000000
1 5 8 3 0.00000000 0.00000000
